"Age","Athlete","Gold","Date","Date (String)","Country"
"22","Jens Filbrich","false","2002-02-24","2002-02-24","Germany"
"27","Manuela Henkel","true","2002-02-24","2002-02-24","Germany"
"28","Tor-Arne Hetland","true","2002-02-24","2002-02-24","Norway"
"30","Odd-Bjørn Hjelmeset","false","2002-02-24","2002-02-24","Norway"
"27","Christian Hoffmann","true","2002-02-24","2002-02-24","Austria"
"26","Andrea Huber","false","2002-02-24","2002-02-24","Switzerland"
"24","Mikhail Ivanov","true","2002-02-24","2002-02-24","Russia"
"24","Claudia Künzel-Nystad","true","2002-02-24","2002-02-24","Germany"
"30","Natascia Leonardi Cortesi","false","2002-02-24","2002-02-24","Switzerland"
"29","Jaak Mae","false","2002-02-24","2002-02-24","Estonia"
"31","Fabio Maj","false","2002-02-24","2002-02-24","Italy"
"32","Gabriella Paruzzi","true","2002-02-24","2002-02-24","Italy"
"37","Hilde Gjermundshaug Pedersen","false","2002-02-24","2002-02-24","Norway"
"27","Pietro Piller Cottrer","false","2002-02-24","2002-02-24","Italy"
"22","Laurence Rochat","false","2002-02-24","2002-02-24","Switzerland"
"32","Peter Schlickenrieder","false","2002-02-24","2002-02-24","Germany"
"29","Andreas Schlütter","false","2002-02-24","2002-02-24","Germany"
"27","Beckie Scott","true","2002-02-24","2002-02-24","Canada"
"27","René Sommerfeldt","false","2002-02-24","2002-02-24","Germany"
"23","Hannes Aigner","false","2012-08-12","2012-08-12","Germany"
"33","Tim Baillie","true","2012-08-12","2012-08-12","Great Britain"
"30","Aleksandr Bogdanovich","false","2012-08-12","2012-08-12","Belarus"
"24","Andrey Bogdanovich","false","2012-08-12","2012-08-12","Belarus"
"24","Sebastian Brendel","true","2012-08-12","2012-08-12","Germany"
"29","David Cal","false","2012-08-12","2012-08-12","Spain"
"23","Lisa Carrington","true","2012-08-12","2012-08-12","New Zealand"
"26","Yuriy Cheban","true","2012-08-12","2012-08-12","Ukraine"
"29","Maialen Chourraut","false","2012-08-12","2012-08-12","Spain"
"27","Jacob Clear","true","2012-08-12","2012-08-12","Australia"
"27","Saúl Craviotto","false","2012-08-12","2012-08-12","Spain"
"28","Mark de Jonge","false","2012-08-12","2012-08-12","Canada"
"25","Rudolf Dombi","true","2012-08-12","2012-08-12","Hungary"
"19","Josef Dostál","false","2012-08-12","2012-08-12","Czech Republic"
"22","Aleksandr Dyachenko","true","2012-08-12","2012-08-12","Russia"
"34","Tony Estanguet","true","2012-08-12","2012-08-12","France"
"32","Krisztina Fazekas Zur","true","2012-08-12","2012-08-12","Hungary"
"29","Emilie Fer","true","2012-08-12","2012-08-12","France"
"29","David Florence","false","2012-08-12","2012-08-12","Great Britain"
"18","Jess Fox","false","2012-08-12","2012-08-12","Australia"
"29","Bridgitte Hartley","false","2012-08-12","2012-08-12","South Africa"
"20","Daniel Havel","false","2012-08-12","2012-08-12","Czech Republic"
"27","Liam Heath","false","2012-08-12","2012-08-12","Great Britain"
"32","Pavol Hochschorner","false","2012-08-12","2012-08-12","Slovakia"
"32","Peter Hochschorner","false","2012-08-12","2012-08-12","Slovakia"
"29","Max Hoff","false","2012-08-12","2012-08-12","Germany"
"25","Martin Hollstein","false","2012-08-12","2012-08-12","Germany"
"30","Richard Hounslow","false","2012-08-12","2012-08-12","Great Britain"
"25","Vavrinec Hradílek","false","2012-08-12","2012-08-12","Czech Republic"
"33","Andreas Ihle","false","2012-08-12","2012-08-12","Germany"
"34","Zoltán Kammerer","false","2012-08-12","2012-08-12","Hungary"
"20","Olga Khudenko","false","2012-08-12","2012-08-12","Belarus"
"36","Roland Kökény","true","2012-08-12","2012-08-12","Hungary"
"20","Aleksey Korovashkov","false","2012-08-12","2012-08-12","Russia"
"20","Peter Kretschmer","true","2012-08-12","2012-08-12","Germany"
"23","Tamás Kulifai","false","2012-08-12","2012-08-12","Hungary"
"23","Kurt Kuschela","true","2012-08-12","2012-08-12","Germany"
"36","Eirik Verås Larsen","true","2012-08-12","2012-08-12","Norway"
"27","Carolin Leonhardt","false","2012-08-12","2012-08-12","Germany"
"32","Vadim Makhnyov","false","2012-08-12","2012-08-12","Belarus"
"33","Michal Martikán","false","2012-08-12","2012-08-12","Slovakia"
"28","Ed McKeever","true","2012-08-12","2012-08-12","Great Britain"
"26","Beata Mikolajczyk","false","2012-08-12","2012-08-12","Poland"
"27","Daniele Molmenti","true","2012-08-12","2012-08-12","Italy"
"22","Karolina Naja","false","2012-08-12","2012-08-12","Poland"
"29","Mark Oldershaw","false","2012-08-12","2012-08-12","Canada"
"25","Dániel Pauman","false","2012-08-12","2012-08-12","Hungary"
"21","Ilya Pervukhin","false","2012-08-12","2012-08-12","Russia"
"31","Roman Petrushenko","false","2012-08-12","2012-08-12","Belarus"
"22","Fernando Pimenta","false","2012-08-12","2012-08-12","Portugal"
"24","Marina Poltoran","false","2012-08-12","2012-08-12","Belarus"
"22","Irina Pomelova","false","2012-08-12","2012-08-12","Belarus"
"23","Nadezhda Popok","false","2012-08-12","2012-08-12","Belarus"
"23","Yury Postrigay","true","2012-08-12","2012-08-12","Russia"
"27","Jon Schofield","false","2012-08-12","2012-08-12","Great Britain"
"26","Ivan Shtyl","false","2012-08-12","2012-08-12","Russia"
"26","Emanuel Silva","false","2012-08-12","2012-08-12","Portugal"
"25","Dave Smith","true","2012-08-12","2012-08-12","Australia"
"30","Tate Smith","true","2012-08-12","2012-08-12","Australia"
"31","Jan Šterba","false","2012-08-12","2012-08-12","Czech Republic"
"26","Murray Stewart","true","2012-08-12","2012-08-12","Australia"
"33","Etienne Stott","true","2012-08-12","2012-08-12","Great Britain"
"26","Jevgenijus Šuklinas","false","2012-08-12","2012-08-12","Lithuania"
"25","Gabriella Szabó","true","2012-08-12","2012-08-12","Hungary"
"22","Sideris Tasiadis","false","2012-08-12","2012-08-12","Germany"
"27","Dávid Tóth","false","2012-08-12","2012-08-12","Hungary"
"23","Lukáš Trefil","false","2012-08-12","2012-08-12","Czech Republic"
"30","Adam Van Koeverden","false","2012-08-12","2012-08-12","Canada"
"34","Katrin Wagner-Augustin","false","2012-08-12","2012-08-12","Germany"
"28","Aleksey Abalmasov","true","2008-08-24","2008-08-24","Belarus"
"26","Lutz Altepost","false","2008-08-24","2008-08-24","Germany"
"30","Rob Bell","false","2008-08-24","2008-08-24","Australia"
"26","Aleksandr Bogdanovich","true","2008-08-24","2008-08-24","Belarus"
"20","Andrey Bogdanovich","true","2008-08-24","2008-08-24","Belarus"
"27","Benjamin Boukpeti","false","2008-08-24","2008-08-24","Togo"
"21","Norman Bröckl","false","2008-08-24","2008-08-24","Germany"
"22","Yuriy Cheban","false","2008-08-24","2008-08-24","Ukraine"
"23","Saúl Craviotto","true","2008-08-24","2008-08-24","Spain"
"23","Hannah Davis","false","2008-08-24","2008-08-24","Australia"
"27","Marie Delattre","false","2008-08-24","2008-08-24","France"
"24","Torsten Eckbrett","false","2008-08-24","2008-08-24","Germany"
"29","Andrea Facchin","false","2008-08-24","2008-08-24","Italy"
"21","Fanny Fischer","true","2008-08-24","2008-08-24","Germany"
"26","David Florence","false","2008-08-24","2008-08-24","Great Britain"
"24","Lyndsie Fogarty","false","2008-08-24","2008-08-24","Australia"
"28","Björn Goldschmidt","false","2008-08-24","2008-08-24","Germany"
"21","Alexander Grimm","true","2008-08-24","2008-08-24","Germany"
"26","Thomas Hall","false","2008-08-24","2008-08-24","Canada"
"28","Pavol Hochschorner","true","2008-08-24","2008-08-24","Slovakia"
"28","Peter Hochschorner","true","2008-08-24","2008-08-24","Slovakia"
"21","Martin Hollstein","true","2008-08-24","2008-08-24","Germany"
"43","Josefa Idem-Guerrini","false","2008-08-24","2008-08-24","Italy"
"29","Andreas Ihle","true","2008-08-24","2008-08-24","Germany"
"36","Elena Kaliská","true","2008-08-24","2008-08-24","Slovakia"
"21","Tamás Kiss","false","2008-08-24","2008-08-24","Hungary"
"30","Kim Knudsen","false","2008-08-24","2008-08-24","Denmark"
"34","Aleksandr Kostoglod","false","2008-08-24","2008-08-24","Russia"
"21","Danuta Kozák","false","2008-08-24","2008-08-24","Hungary"
"30","György Kozmann","false","2008-08-24","2008-08-24","Hungary"
"23","Mikhail Kuznetsov","false","2008-08-24","2008-08-24","Russia"
"22","Dmitry Larionov","false","2008-08-24","2008-08-24","Russia"
"32","Eirik Verås Larsen","false","2008-08-24","2008-08-24","Norway"
"26","Jacqui Lawrence","false","2008-08-24","2008-08-24","Australia"
"26","Fabien Lefèvre","false","2008-08-24","2008-08-24","France"
"20","Artur Litvinchuk","true","2008-08-24","2008-08-24","Belarus"
"29","Michal Martikán","true","2008-08-24","2008-08-24","Slovakia"
"29","Chantal Meek","false","2008-08-24","2008-08-24","Australia"
"31","Meng Guanliang","true","2008-08-24","2008-08-24","China"
"22","Beata Mikolajczyk","false","2008-08-24","2008-08-24","Poland"
"30","Violetta Oblinger-Peters","false","2008-08-24","2008-08-24","Austria"
"28","Lisa Oldenhof","false","2008-08-24","2008-08-24","Australia"
"29","Maksim Opalev","true","2008-08-24","2008-08-24","Russia"
"25","Inna Osypenko-Radomska","true","2008-08-24","2008-08-24","Ukraine"
"30","Aneta Pastuszka-Konieczna","false","2008-08-24","2008-08-24","Poland"
"29","Carlos Pérez","true","2008-08-24","2008-08-24","Spain"
"19","René Poulsen","false","2008-08-24","2008-08-24","Denmark"
"26","Ronald Rauhe","false","2008-08-24","2008-08-24","Germany"
"22","Nicole Reinhardt","true","2008-08-24","2008-08-24","Germany"
"31","Michal Riszdorfer","false","2008-08-24","2008-08-24","Slovakia"
"27","Richard Riszdorfer","false","2008-08-24","2008-08-24","Slovakia"
"30","Antonio Scaduto","false","2008-08-24","2008-08-24","Italy"
"28","Ondrej Štepánek","false","2008-08-24","2008-08-24","Czech Republic"
"22","Gabriella Szabó","false","2008-08-24","2008-08-24","Hungary"
"29","Juraj Tarr","false","2008-08-24","2008-08-24","Slovakia"
"30","Sergey Ulegin","false","2008-08-24","2008-08-24","Russia"
"25","Attila Vajda","true","2008-08-24","2008-08-24","Hungary"
"26","Adam Van Koeverden","false","2008-08-24","2008-08-24","Canada"
"27","Anne-Laure Viard","false","2008-08-24","2008-08-24","France"
"26","Erik Vlcek","false","2008-08-24","2008-08-24","Slovakia"
"28","Jaroslav Volf","false","2008-08-24","2008-08-24","Czech Republic"
"25","Conny Wassmuth","true","2008-08-24","2008-08-24","Germany"
"29","Tim Wieskötter","false","2008-08-24","2008-08-24","Germany"
"24","Yang Wenjun","true","2008-08-24","2008-08-24","China"
"27","Juraj Baca","false","2004-08-29","2004-08-29","Slovakia"
"28","Björn Bach","false","2004-08-29","2004-08-29","Germany"
"34","Hanna Balabanova","false","2004-08-29","2004-08-29","Ukraine"
"29","Ledys Balceiro","false","2004-08-29","2004-08-29","Cuba"
"22","Marcus Becker","false","2004-08-29","2004-08-29","Germany"
"36","Beniamino Bonomi","false","2004-08-29","2004-08-29","Italy"
"27","Kinga Bóta","false","2004-08-29","2004-08-29","Hungary"
"35","Caroline Brunet","false","2004-08-29","2004-08-29","Canada"
"34","Olena Cherevatova","false","2004-08-29","2004-08-29","Ukraine"
"26","Tony Estanguet","true","2004-08-29","2004-08-29","France"
"27","Nils Olav Fjeldheim","false","2004-08-29","2004-08-29","Norway"
"25","Ben Fouhy","false","2004-08-29","2004-08-29","New Zealand"
"26","Rebecca Giddens","false","2004-08-29","2004-08-29","United States"
"28","Christian Gille","true","2004-08-29","2004-08-29","Germany"
"23","Stefan Henze","false","2004-08-29","2004-08-29","Germany"
"24","Pavol Hochschorner","true","2004-08-29","2004-08-29","Slovakia"
"24","Peter Hochschorner","true","2004-08-29","2004-08-29","Slovakia"
"32","Gábor Horváth","true","2004-08-29","2004-08-29","Hungary"
"39","Josefa Idem-Guerrini","false","2004-08-29","2004-08-29","Italy"
"25","Andreas Ihle","false","2004-08-29","2004-08-29","Germany"
"32","Elena Kaliská","true","2004-08-29","2004-08-29","Slovakia"
"26","Zoltán Kammerer","true","2004-08-29","2004-08-29","Hungary"
"32","György Kolonics","false","2004-08-29","2004-08-29","Hungary"
"26","György Kozmann","false","2004-08-29","2004-08-29","Hungary"
"22","Fabien Lefèvre","false","2004-08-29","2004-08-29","France"
"24","Vadim Makhnyov","false","2004-08-29","2004-08-29","Belarus"
"25","Michal Martikán","false","2004-08-29","2004-08-29","Slovakia"
"27","Meng Guanliang","true","2004-08-29","2004-08-29","China"
"28","Henrik Nilsson","true","2004-08-29","2004-08-29","Sweden"
"26","Maike Nollen","true","2004-08-29","2004-08-29","Germany"
"25","Maksim Opalev","false","2004-08-29","2004-08-29","Russia"
"27","Markus Oscarsson","true","2004-08-29","2004-08-29","Sweden"
"21","Inna Osypenko-Radomska","false","2004-08-29","2004-08-29","Ukraine"
"26","Aneta Pastuszka-Konieczna","false","2004-08-29","2004-08-29","Poland"
"24","Benoît Peschier","true","2004-08-29","2004-08-29","France"
"23","Roman Petrushenko","false","2004-08-29","2004-08-29","Belarus"
"23","Stefan Pfannmöller","false","2004-08-29","2004-08-29","Germany"
"22","Ronald Rauhe","true","2004-08-29","2004-08-29","Germany"
"23","Helen Reeves","false","2004-08-29","2004-08-29","Great Britain"
"27","Michal Riszdorfer","false","2004-08-29","2004-08-29","Slovakia"
"23","Richard Riszdorfer","false","2004-08-29","2004-08-29","Slovakia"
"32","Clint Robinson","false","2004-08-29","2004-08-29","Australia"
"28","Ibrahim Rojas","false","2004-08-29","2004-08-29","Cuba"
"35","Antonio Rossi","false","2004-08-29","2004-08-29","Italy"
"30","Beata Sokolowska-Kulesza","false","2004-08-29","2004-08-29","Poland"
"24","Ondrej Štepánek","false","2004-08-29","2004-08-29","Czech Republic"
"29","Botond Storcz","true","2004-08-29","2004-08-29","Hungary"
"25","Szilvia Szabó","false","2004-08-29","2004-08-29","Hungary"
"30","Tetiana Teklian-Semykina","false","2004-08-29","2004-08-29","Ukraine"
"28","Stefan Ulm","false","2004-08-29","2004-08-29","Germany"
"21","Attila Vajda","false","2004-08-29","2004-08-29","Hungary"
"26","Ákos Vereckei","true","2004-08-29","2004-08-29","Hungary"
"24","Erzsébet Viski","false","2004-08-29","2004-08-29","Hungary"
"22","Erik Vlcek","false","2004-08-29","2004-08-29","Slovakia"
"24","Jaroslav Volf","false","2004-08-29","2004-08-29","Czech Republic"
"26","Katrin Wagner-Augustin","true","2004-08-29","2004-08-29","Germany"
"26","Campbell Walsh","false","2004-08-29","2004-08-29","Great Britain"
"25","Tim Wieskötter","true","2004-08-29","2004-08-29","Germany"
"21","Tomasz Wylenzek","true","2004-08-29","2004-08-29","Germany"
"30","Ian Wynne","false","2004-08-29","2004-08-29","Great Britain"
"20","Yang Wenjun","true","2004-08-29","2004-08-29","China"
"31","Mark Zabel","false","2004-08-29","2004-08-29","Germany"
"24","Björn Bach","false","2000-10-01","2000-10-01","Germany"
"25","Ledys Balceiro","false","2000-10-01","2000-10-01","Cuba"
"23","Pawel Baraszkiewicz","false","2000-10-01","2000-10-01","Poland"
"30","Anne-Lise Bardet","false","2000-10-01","2000-10-01","France"
"26","Krisztián Bártfai","false","2000-10-01","2000-10-01","Hungary"
"30","Dariusz Bialkowski","false","2000-10-01","2000-10-01","Poland"
"32","Beniamino Bonomi","true","2000-10-01","2000-10-01","Italy"
"31","Katrin Borchert","false","2000-10-01","2000-10-01","Australia"
"23","Tim Brabants","false","2000-10-01","2000-10-01","Great Britain"
"31","Caroline Brunet","false","2000-10-01","2000-10-01","Canada"
"29","Danny Collins","false","2000-10-01","2000-10-01","Australia"
"22","Tony Estanguet","true","2000-10-01","2000-10-01","France"
"35","Pierpaolo Ferrazzi","false","2000-10-01","2000-10-01","Italy"
"28","Steve Giles","false","2000-10-01","2000-10-01","Canada"
"29","Brigitte Guibal","false","2000-10-01","2000-10-01","France"
"32","Štepánka Hilgertová","true","2000-10-01","2000-10-01","Czech Republic"
"21","Pavol Hochschorner","true","2000-10-01","2000-10-01","Slovakia"
"21","Peter Hochschorner","true","2000-10-01","2000-10-01","Slovakia"
"28","Gábor Horváth","true","2000-10-01","2000-10-01","Hungary"
"36","Josefa Idem-Guerrini","true","2000-10-01","2000-10-01","Italy"
"24","Raluca Ionita","false","2000-10-01","2000-10-01","Romania"
"24","Daniel Jedraszko","false","2000-10-01","2000-10-01","Poland"
"22","Marek Jiras","false","2000-10-01","2000-10-01","Czech Republic"
"35","Rita Kobán","false","2000-10-01","2000-10-01","Hungary"
"23","Lars Kober","false","2000-10-01","2000-10-01","Germany"
"25","Michael Kolganov","false","2000-10-01","2000-10-01","Israel"
"28","György Kolonics","true","2000-10-01","2000-10-01","Hungary"
"27","Grzegorz Kotowicz","false","2000-10-01","2000-10-01","Poland"
"27","Krzysztof Kolomanski","false","2000-10-01","2000-10-01","Poland"
"23","Mariana Limbau","false","2000-10-01","2000-10-01","Romania"
"26","Tomáš Máder","false","2000-10-01","2000-10-01","Czech Republic"
"21","Michal Martikán","false","2000-10-01","2000-10-01","Slovakia"
"23","Juraj Mincík","false","2000-10-01","2000-10-01","Slovakia"
"25","Manuela Mucke","true","2000-10-01","2000-10-01","Germany"
"24","Henrik Nilsson","false","2000-10-01","2000-10-01","Sweden"
"31","Ferenc Novák","true","2000-10-01","2000-10-01","Hungary"
